tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,promotional_or_irrelevant,pro_trump,hostile_to_trump,sarcastic_about_trump,ambivalent_about_trump,nationalist_pro_trump,anti_elite_pro_trump,fearful_pro_trump,optimistic_about_trump,skeptical_of_trump,disengaged_from_trump
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839971510259249237,screenshot_54.png,1,tweet,Cure the opening scores of Book 51,PalinKhan (@PalinKhan54),A picture of a post-apocalyptic scene, likely meant to evoke a sense of crisis or danger. The image is likely used to convey a message about the current state of the world or a particular issue,10,4,2,2500,Sep 29,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_54.png,1,tweet,Subscribe to Premium to write your own longer posts. Write longer posts and apply formatting such as bold, italic, and more,45th President of the United States of America,A promotional image for a premium subscription service, likely for a social media platform. The image is designed to be visually appealing and informative, encouraging users to sign up for the service,0,0,0,0,Sep 28,true,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_54.png,1,tweet,I NEVER TOLD YOU TO HATE ANYBODY,Farhan Khan (@FarhanKhan95411),A motivational or inspirational image, likely meant to promote peace and understanding. The image is designed to be visually appealing and thought-provoking, encouraging users to consider the message,0,0,0,0,Sep 29,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839971510259249237,screenshot_58.png,1,tweet,This is what is desperately needed.  Look, and crazy outcomes.  Experts expect more to go well.  Be ready.  Crazy coming out on #StandWithMe.  Trump is facing criminal charges.  This is a high number of detained immigrants with criminal convictions is not new, though it has grown in recent years.  A 2016 DHS Inspector General's report found there were 388,000 by criminal convictions, who were detained by ICE. According to ICE, there were 405,782 convicted criminal immigrants on the non-detained docket as of June 30, 2022, under five months after Trump left office, indicating the continuing cross-border, according to the administration, by July of the year.,Farhan Khan,A tweet expressing concern and analysis about the criminal charges against Trump and the high number of detained immigrants with criminal convictions.,10,0,0,10588,Sep 29
1839971510259249237,screenshot_59.png,1,tweet,Sending MAGA backpackers into the US.  Tucker Carlson shows how millions of members believe this is good. Yesterday, over 100,000 MAGA supporters came into the US.,Farhan Khan,A picture of a person wearing a military-style uniform and holding a backpack. The image is likely intended to convey a sense of political activism or mobilization, possibly with a negative connotation.,2358,988,2553,2553,Sep 25,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1839971510259249237,screenshot_6.png,1,tweet,Video goes viral on social media of a dog jumping the border.,Farhan Khan,A dog is shown jumping a border. The image is likely intended to be a news report or a viral moment, possibly with a sense of urgency or surprise.,4286,203,988,2535000,Sep 23,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839971510259249237,screenshot_61.png,1,tweet,Don't forget this all-in-Trump faux-pop. Still have your orange lunches with white supremacists?,Mario_M130,"A tweet expressing criticism of Trump and his supporters, potentially referencing past events or actions. The tone is accusatory and somewhat sarcastic, suggesting disapproval of Trump's policies and associations.",13,2,3,2553,Sep 30,false,-1.0,1.0,0.8,-0.5,-0.7,-0.2,-0.6,-0.9,0.7,-0.3
1839971510259249237,screenshot_61.png,1,tweet,That's a shocking number of security protocols needed to keep border control safe and secure and thoroughly vet the incoming passengers.,FarhanKhan95411,"A tweet expressing concern about security measures at borders. The tone is neutral and informative, focusing on the practical aspects of border control.",0,0,0,0,Sep 30,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_62.png,1,tweet,That's a shocking number. It highlights the urgent need for stronger border control and more thorough vetting processes to keep communities safe. Border security is a national security priority. #ProtectOurBorderSecurity #SecureTheBorder,MineoWealth,"A tweet expressing concern about border security, likely with a focus on national security and community safety. The tone appears serious and concerned.",0,0,0,0,Sep 30,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839971510259249237,screenshot_8.png,1,tweet,This is highly alarming.  China escalating human trafficking.  #EndHumanTrafficking,China Ehlede,The image shows a screenshot of a tweet, conveying a sense of alarm and concern about the escalating issue of human trafficking in China. The creator of the image likely feels strongly about this issue and wants to raise awareness.,170,3,1,2.2k,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839972177610727732,screenshot_0.png,1,reply,Tired of being politically correct.  @elonmusk  @stormy_daniels  The scale of the deception is jawdropping.,Farhan Khan,A video of a man, possibly Elon Musk, is shown. The text suggests a critical or cynical view of political correctness and a large-scale deception.,0,0,0,0,Oct 13, 2024,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_0.png,1,tweet,KAMALA'S AMERICA: MURDERS & RAPISTS RUN WILD,Donald J. Trump,A tweet from Donald Trump, likely expressing negative views on the current state of America, possibly focusing on crime rates or political issues. The image shows a news report or graphic related to the topic.,13000,36000,48000,215000,Sep 28, 2024,false,1.0,-1.0,0.0,0.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839972177610727732,screenshot_17.png,1,tweet,15,000 KILLER MIGRANTS IN THE U.S.,Farhan Khan,"A graphic image with the text ""15","000 KILLER MIGRANTS IN THE U.S.""  The image appears to be designed to evoke a sense of fear and alarm regarding immigration. The creator likely intends to convey a message of danger and threat associated with immigration.",28,0,0,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
1839972177610727732,screenshot_17.png,1,tweet,Rajin and the political hawks fear-mongering about hope.,Rajin,The image likely conveys a sense of concern and distrust towards political figures who are perceived as spreading fear and negativity about political issues. The creator may be expressing disappointment or skepticism regarding the political discourse.,40,0,0,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1839972177610727732,screenshot_18.png,1,tweet,THE BORDER CRISIS OF MURDERS AND MANSLAUGHTER,South Justice,A tweet expressing concern and outrage about the border crisis, potentially highlighting violence and deaths at the border. The image suggests a serious and potentially alarming tone.,148,4,6,857,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_18.png,1,tweet,I'm voting for you, Kamala! #VoteForKamala #VoteForHarris,Nk The Kelly,A tweet expressing support for Kamala Harris. The image suggests a positive and enthusiastic tone.,44,2,2,61,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_18.png,1,tweet,Mexican Cartels for HARRIS,Farhan Khan,A tweet with a potentially controversial image. The image suggests a negative and potentially inflammatory tone, potentially linking Mexican cartels to Harris.,153,3,2,13000,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_19.png,1,tweet,MAGA [MAGA-related image]. Because of the Counter-Terrorism, Republicans are pouring into the country, open borders, and chaos and shortages. Criminals with no regard for law or safety, running wild. Take your families with you for self-defense. This will be a disaster.,Clarence.T,"An image of a person holding a sign with the text ""TOO BIG TO RIG"". The image conveys a sense of anger and frustration towards the election process.",1,3,0,105,Sep 5, 2022,false,1.0,-1.0,0.0,0.0,1.0
1839972177610727732,screenshot_19.png,1,tweet,FACT CHECK: [MISLEADING].  In recent days, the State of Texas has been scrutinized by the media.  Individuals and groups are questioning the validity of the election results.  States with re-counts and recounts are being scrutinized by the media.  The biggest threat comes from Republican States who refuse to release voter records.,FarhanKhan,A tweet with a variety of images, likely election-related data or graphics. The image conveys a sense of scrutiny and investigation towards the election process.,63,0,0,13000,Sep 28, 2017,false,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,tweet,Kamala needs all the help she can get to destroy America,MarauderMagazine,"A tweet promoting a political viewpoint, likely anti-Kamala Harris, with an image of a person holding a sign that says \\TOO BIG TO RIG\\"". The image evokes a sense of anger and distrust towards the political candidate.""",19,3,57,4028,Sun, 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,tweet,She can't do it on her own,FarhanKhan95441,A tweet expressing a negative opinion about a person's ability to handle a task or situation. The image evokes a sense of doubt and skepticism towards the person's capabilities.,2,6,18,886,,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,tweet,Subscribe to Premium to write your own longer posts.\n\nWrite longer text posts and apply formatting such as bold and italic.,45th President of the United States,A tweet promoting a premium subscription service for writing longer posts. The image evokes a sense of opportunity and empowerment for users to express themselves more extensively.,0,0,0,0,,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,tweet,Make America Great Again,MarauderMagazine,A tweet promoting,,0,0,0,0,,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839972177610727732,screenshot_21.png,1,tweet,"Trump's $X TAPE, Cards, Gold Shoes, Coins, Bills, $100K Watches & NOW, the NEW Trump Trump Trump INSURRECTION, causing his direction.  Nothing is going to be wasted. Free of everything, except for the people that let it do well, self fulfilling, and he's selling.",Uncle Chad @UncleChad2021,"A tweet promoting a subscription service to write premium posts on Twitter. The image shows a title card that says \\$X TAPE\\"" and \\""Subscribe\\"". The overall tone is promotional and possibly sensationalist.""",13,2,2,57,Sep 25, 2021,true,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_21.png,1,tweet,"Free our country!  This Sept. 28, 2024, we need the people of our country to be the best.  Trump and Pence and others are doing a great job.  I'm very proud of them.  GOD WE STILL HOPE!  TRUMP!  (complete post on page)",Farhan Khan @FarhanKhan9541,"A tweet expressing support for a political figure, likely Donald Trump. The image may contain a picture of the person or a political slogan.",2,3,3,15000,Mar,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1839972177610727732,screenshot_22.png,1,tweet,Subscribe to Premium to write your own longer posts.\nWrite longer posts and apply formatting such as bold and italic.\nSubscribe,EveryonesEveryDay,A screenshot of a Twitter post showing a promotional offer for premium subscription. The image conveys a sense of opportunity and potential for users to create longer and more engaging content.,12,2,42,0,Mar 04, 2023,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_22.png,1,tweet,What's Happening\n#PolymerParty\n#Politics\n#Trending in United States\n#Trending\n#Politics\n#Trending\n#Politics\n#Trending\n#Alternativism,TheBestOfAllTime,A tweet showing a list of trending topics related to politics, potentially highlighting a political event or discussion. The image conveys a sense of current events and political discourse.,1,0,12,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1839972177610727732,screenshot_25.png,1,tweet,Zack's been back, yet looking for good explanation to the disingenuous nature of Republican claims as why American Has not done things in absolute consensus as well as president,Christopher Balbach,A man, likely a political commentator, is shown in a video clip. The image conveys a sense of analysis and perhaps skepticism towards the political claims,4,0,1,40,Sep 29,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_25.png,1,tweet,She's gonna be FIRED in less than 35 days! #GetHimOut,Farhan Khan,A person is shown in a picture, likely a political figure, with a determined expression. The image conveys a sense of urgency and a call to action,6,0,4,13,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_26.png,1,tweet,The border crisis is a factor. Kamala,Don_Wicks,"A screenshot of a tweet, likely from a political figure, discussing a border crisis. The image shows a woman, possibly a politician, in a public setting. The overall tone is likely serious and informative, possibly with an undercurrent of concern or criticism.",1,13,88,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_26.png,1,reply,Don't know what to say about this.  Kamala is a disaster.  The border crisis is a disaster.  The country is in chaos.,FarhanKhan,"A reply to a tweet, likely expressing strong criticism of a political figure (Kamala). The tone is negative and critical, possibly expressing concern about the state of the country.",0,0,0,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_27.png,1,tweet,Ultra MAGA lawyer says that the last open season on the criminal returning to the scene of the crime.,Farhan Khan,A tweet with a picture of a news article or a political event. The image is likely meant to convey a sense of urgency or importance regarding a legal or political matter.,1,0,0,0,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_27.png,1,tweet,Leana Deen was attacked by illegal immigrants. In so, she says low violent they can't be. The Democrat have them in court to collect $500,000 past arrest & Bond. They refused to come to an available money.,Leana Deen,A tweet about an alleged attack and subsequent legal proceedings. The image is likely meant to convey a sense of victimhood and injustice.,9,4,6,465,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_27.png,1,tweet,Although Donald Trump,Hopeful_Anything,A short tweet that likely serves as a lead-in to a longer thread or a discussion. The image is likely meant to convey a sense of anticipation or engagement.,2,3,3,13000,Sep 28,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_28.png,1,tweet,Make America Great Again,Franklin,A picture of a woman with blood-red marks on her chest, implying violence or death. The image is likely intended to evoke strong emotions, potentially anger, sadness, or outrage, in response to a perceived political issue or event,0,0,0,0,Sep 28, 2019,false,1.0,-1.0,-1.0,-1.0
1839972177610727732,screenshot_28.png,1,tweet,Subscribe to Premium to write your own longer posts. Write longer text posts and apply formatting such as bold and italic,45th President of the United States,A promotional tweet for a premium subscription service, likely for writing longer posts. The image is neutral in tone, focusing on the functionality of the service,0,0,0,0,,true,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_28.png,1,tweet,What's happening #Polygon #Polymarket #FreeElection,Franklin,A tweet about current events, likely related to the cryptocurrency market and elections. The image is neutral in tone, focusing on the information being conveyed,0,0,0,0,Sep 28, 2019,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
